5,152.14,22
9,100.63,10
5,162.68,15
2,106.83,50
6,154.75,14
4,188.22,33
4,151.65,36
2,101.12,44
5,152.69,27
8,144.88,30
3,160.42,20
4,123.34,13
10,153.67,46
3,167.09,50
9,175.85,21
6,151.96,17
8,170.81,25
6,165.77,45
2,101.99,18
10,193.53,43
8,137.23,17
2,135.73,27
8,133.52,40
8,167.30,36
7,193.02,12
9,171.17,12
2,193.89,18
3,137.26,34
9,120.87,48
7,145.78,41
7,195.81,42
9,129.58,14
1,196.70,19
6,117.31,31
7,104.22,38
2,163.26,38
5,132.51,10
7,186.64,32
7,146.34,10
7,169.57,45
8,130.70,28
2,168.19,28
2,146.20,46
3,133.21,48
5,189.62,31
7,117.16,17
9,150.05,45
3,152.74,44
2,136.73,36
9,165.86,43
5,122.64,47
3,197.82,23
4,161.61,10
5,102.31,16
10,108.79,41
7,181.10,10
8,180.93,10
8,144.56,47
9,191.24,45
5,148.48,19
5,127.89,40
2,126.20,24
9,154.31,13
9,174.52,19
4,118.53,41
6,193.59,41
9,176.38,25
8,152.78,20
2,128.55,16
6,131.64,48
8,137.32,40
2,178.25,15
7,125.32,38
10,140.32,43
7,191.04,14
2,187.90,34
8,116.76,43
7,187.46,25
8,176.06,40
2,119.06,10
6,158.01,20
10,146.87,46
4,119.08,39
1,106.87,41
6,117.63,32
9,159.65,29
9,142.75,48
6,152.54,13
10,179.68,38
6,160.66,23
3,173.48,38
10,112.94,41
7,151.79,24
9,100.00,41
2,103.71,15
2,170.79,14
2,162.23,42
9,103.46,21
1,198.98,28
7,114.07,10
4,198.50,40
3,175.28,16
3,139.85,11
9,102.84,13
4,148.72,27
7,102.82,41
5,134.43,23
1,135.54,40
10,127.46,35
6,129.81,33
2,128.97,19
5,129.62,17
7,194.91,48
1,171.70,20
1,100.10,21
2,147.99,45
1,172.22,32
1,149.54,17
7,123.76,35
6,126.18,40
3,181.84,43
4,181.40,14
3,135.59,24
2,149.65,12
4,100.60,49
5,107.44,27
9,149.37,17
7,182.11,39
1,133.72,10
1,104.96,35
1,147.79,16
5,106.12,32
3,124.45,41
3,164.08,24
7,133.91,48
8,141.79,28
6,114.55,37
3,172.76,38
10,170.47,20
1,114.29,41
5,173.26,20
2,175.08,13
6,177.45,38
6,160.25,10
3,172.02,18
9,187.13,36
1,162.46,41
10,158.69,48
2,187.76,10
3,104.50,21
5,110.03,13
2,146.33,41
7,190.54,29
8,184.26,35
5,131.86,29
6,169.55,41
6,126.45,26
4,144.83,14
1,187.98,42
6,175.10,17
2,155.66,33
10,121.43,23
4,138.83,41
4,160.06,49
4,167.41,12
5,115.76,40
10,123.95,27
6,106.07,44
10,192.80,24
4,112.10,24
8,126.23,24
8,191.51,42
6,186.12,50
3,191.04,49
3,122.58,14
9,155.49,47
8,180.25,22
7,118.91,28
7,106.36,26
3,164.29,28
10,177.17,35
4,182.37,32
10,133.20,34
2,119.75,35
5,105.23,47
5,173.23,16
6,197.01,14
5,101.33,12
5,192.99,23
1,122.30,27
8,129.41,43
8,141.93,28
8,155.15,31
1,138.61,43
4,181.01,37
7,177.74,20
4,169.17,35
1,103.67,11
3,177.37,39
6,140.88,47
9,149.74,28
7,198.58,41
6,178.35,43
5,103.63,24
9,194.44,47
5,150.36,38
5,199.69,39
10,104.11,44
8,160.08,41
1,144.47,32
2,187.30,17
1,187.31,42
10,107.30,21
8,154.89,50
10,179.81,41
7,192.55,48
2,137.60,27
9,110.16,20
10,174.52,12
5,133.87,17
2,109.37,38
5,184.31,15
6,145.11,17
4,115.69,30
10,102.57,16
4,176.94,13
6,131.39,39
10,161.92,45
3,184.80,23
2,146.36,13
9,198.37,47
4,113.81,35
6,194.40,43
7,160.22,20
4,160.63,10
9,137.55,10
3,148.10,33
4,146.99,17
1,133.62,20
9,140.03,40
10,170.88,12
4,125.17,30
7,130.24,39
10,111.63,38
1,122.10,35
7,183.50,46
2,158.47,36
2,156.32,36
1,155.78,12
6,104.28,12
7,157.23,41
7,152.98,28
8,152.50,45
10,194.35,10
8,191.18,42
10,126.20,32
10,126.74,32
1,196.22,26
3,158.41,15
10,104.95,39
3,160.88,24
8,180.74,16
9,116.84,36
4,171.43,36
8,130.81,14
4,132.06,32
9,190.95,16
1,132.50,36
4,198.24,45
10,162.83,24
1,119.12,36
5,195.90,36
1,179.14,40
2,150.79,43
8,169.25,20
8,181.36,29
4,136.40,27
9,103.86,37
6,192.04,22
9,180.43,15
1,188.77,43
10,166.37,37
3,148.99,37
8,181.30,12
4,132.61,21
8,168.64,13
6,142.03,32
7,103.24,33
1,157.31,16
3,177.48,31
8,171.00,27
10,114.08,27
3,125.23,15
8,152.13,31
3,113.64,10
9,169.21,15
6,196.55,21
9,117.81,24
6,148.61,20
9,114.91,19
5,163.65,44
10,189.93,27
6,160.67,11
9,174.44,38
9,189.59,30
9,100.94,11
4,140.35,21
7,130.69,40
4,140.02,39
10,143.72,48
2,100.64,48
3,193.88,16
10,152.90,14
7,179.59,49
1,137.43,20
7,189.83,28
8,135.01,34
10,166.46,23
9,138.55,26
1,116.62,16
10,103.31,32
6,140.91,27
5,140.08,16
1,112.23,20
1,105.39,25
1,169.66,41
2,126.15,16
7,111.23,17
10,147.75,31
10,119.25,49
1,159.03,29
4,157.24,13
5,145.72,13
9,119.18,16
5,141.60,44
7,105.01,35
6,147.85,37
10,175.58,46
2,150.92,12
8,152.46,27
4,137.67,45
4,102.00,26
8,161.09,18
3,163.00,40
4,124.34,45
8,180.91,31
7,178.41,38
4,107.18,40
7,125.60,33
8,135.81,27
7,155.29,15
9,183.23,38
1,129.51,13
9,140.40,19
6,118.33,31
6,126.46,49
9,120.02,35
4,109.51,47
6,194.20,23
2,101.97,11
5,174.84,29
10,105.13,48
8,136.87,26
2,119.23,18
10,180.94,29
4,194.02,22
2,132.25,34
7,199.94,41
5,181.07,25
10,100.96,17
3,110.04,11
8,156.71,49
1,142.07,40
6,169.78,25
8,108.79,22
5,116.11,30
8,165.77,37
8,107.50,43
6,184.06,31
8,186.17,45
3,128.69,40
5,152.33,35
3,138.12,33
7,164.54,48
2,198.57,16
6,148.36,43
10,114.03,45
6,180.51,47
4,173.63,46
9,126.17,46
3,136.07,13
5,111.10,17
3,187.32,38
6,126.78,47
10,177.43,11
4,176.54,22
6,168.38,50
4,120.95,16
3,108.37,48
5,140.62,18
1,185.64,25
7,144.67,26
10,194.05,10
1,161.51,50
9,117.30,29
2,125.98,21
3,196.50,18
8,105.97,42
8,116.96,39
4,131.85,11
3,130.88,36
8,126.66,22
9,109.10,14
6,186.30,26
1,163.49,38
6,133.19,47
2,167.65,30
4,133.89,48
8,194.54,30
4,174.67,34
10,109.78,50
6,101.12,38
9,128.69,14
4,168.73,23
8,140.00,40
7,195.64,20
9,170.13,49
10,187.59,39
8,191.72,19
9,150.23,49
6,100.88,47
1,174.62,25
6,176.10,48
10,145.25,28
1,162.66,43
1,162.13,45
6,171.22,33
4,114.39,13
3,168.36,16
5,154.08,31
4,183.67,11
10,131.22,31
8,117.11,11
8,143.09,15
7,123.76,16
9,117.33,18
10,106.12,40
3,156.29,38
9,157.70,21
3,185.90,26
6,123.23,26
6,167.53,35
7,172.40,37
9,182.48,28
7,103.22,36
8,197.50,34
4,160.69,29
8,163.91,43
10,147.33,49
6,103.82,49
10,126.23,14
10,120.21,39
3,148.46,32
7,144.07,28
4,154.01,13
10,196.20,25
4,168.02,29
8,165.34,26
2,153.95,21
8,120.08,27
4,120.38,46
9,185.85,47
2,176.06,32
4,168.62,28
5,147.20,20
9,163.70,32
3,111.08,36
10,115.34,47
8,149.58,35
2,177.67,13
10,112.15,42
1,184.98,34
6,167.45,36
5,141.24,32
3,156.29,13
2,171.72,24
6,184.75,25
10,190.06,21
7,131.87,20
4,165.25,50
8,116.13,13
10,110.75,38
7,153.10,41
6,153.38,20
1,199.59,10
10,152.44,48
3,118.29,33
1,161.19,42
5,141.63,40
6,187.29,39
1,154.41,22
8,197.07,30
8,154.81,37
8,199.71,48
9,108.91,32
6,178.65,22
7,141.70,17
4,162.70,41
5,139.20,15
9,131.57,39
7,187.34,34
7,149.28,30
1,168.16,39
10,180.84,14
7,146.91,16
3,169.21,17
2,188.70,37
4,139.98,40
3,148.17,29
7,130.28,22
8,162.06,42
4,131.28,32
9,101.19,42
8,141.73,44
8,150.75,47
1,198.21,14
1,115.84,24
5,194.46,31
3,156.87,30
6,133.01,18
7,150.15,38
6,121.02,17
10,111.06,19
7,188.59,18
1,102.88,22
4,178.99,44
8,182.22,12
4,199.38,35
4,180.54,28
4,121.84,38
4,119.27,42
2,136.40,39
2,150.23,41
1,143.13,39
10,135.88,42
2,130.52,40
8,131.37,18
4,178.88,15
3,147.83,28
1,117.41,12
3,146.36,34
9,135.45,24
4,130.10,43
4,140.35,45
9,102.44,45
7,188.77,38
5,165.09,40
6,133.86,49
2,121.96,30
1,176.47,24
6,178.56,21
3,180.47,23
4,112.13,16
6,194.53,14
5,151.54,16
5,145.74,41
3,142.25,48
5,174.49,42
2,157.16,24
7,138.28,35
6,171.07,24
5,133.34,18
9,198.88,18
3,188.94,21
6,144.79,34
9,191.03,22
3,135.84,12
9,149.08,22
3,196.22,29
3,161.03,41
5,145.13,37
2,125.71,15
2,174.96,46
7,179.41,27
7,112.87,30
10,118.85,17
4,170.69,15
2,117.05,28
9,133.20,20
7,185.87,30
10,121.03,36
2,174.07,47
2,158.02,43
6,155.99,18
7,185.09,18
3,155.52,23
4,131.87,16
1,159.94,12
10,176.13,46
3,171.61,26
3,175.36,37
9,133.43,38
1,130.50,50
3,161.86,33
3,103.60,19
6,187.47,10
5,137.63,33
2,138.74,39
4,199.49,42
1,123.88,32
1,185.74,39
5,179.63,23
7,192.80,22
1,120.73,31
8,158.52,48
7,157.55,15
6,193.26,13
10,103.80,22
5,151.06,44
4,104.96,30
5,197.57,25
1,181.67,47
2,157.68,44
4,134.90,14
9,197.35,29
4,164.04,26
6,107.69,36
1,177.34,24
4,130.76,42
10,108.52,39
3,185.68,44
5,158.42,17
1,192.03,28
2,121.34,37
2,149.75,24
9,126.69,34
2,140.99,24
10,101.11,18
6,166.94,13
9,174.62,37
1,146.19,41
1,161.99,50
1,104.84,31
4,193.88,17
8,100.40,25
3,101.75,41
3,168.55,27
8,180.41,10
10,136.58,48
9,172.77,32
6,195.46,39
10,189.76,19
3,120.79,14
10,139.79,12
8,168.69,21
8,102.63,15
5,185.71,11
5,169.01,32
8,112.08,29
2,172.46,26
1,134.19,46
10,157.44,21
10,130.94,15
7,128.67,27
2,199.07,20
2,118.85,21
9,180.22,30
10,107.17,40
1,144.87,48
6,103.80,31
2,170.33,43
7,108.97,29
10,125.48,13
9,192.30,19
5,141.20,43
3,180.74,30
2,162.21,11
6,124.89,40
10,184.63,47
1,142.23,50
4,188.28,12
3,199.85,49
3,124.39,14
7,116.11,35
9,110.99,10
10,187.46,32
9,140.72,33
6,145.64,46
10,103.48,40
4,196.84,17
4,139.84,18
7,190.73,42
3,194.76,44
3,181.54,33
3,107.30,12
9,145.01,18
4,142.99,10
7,126.27,39
3,148.34,36
1,164.28,49
9,172.74,13
5,156.54,32
1,191.24,20
6,131.64,41
3,165.97,30
6,118.78,48
5,167.62,32
3,150.93,30
3,107.17,17
4,173.21,45
3,175.45,47
7,150.74,23
10,188.34,17
6,155.78,31
3,192.02,47
9,174.21,17
2,170.36,21
3,118.88,36
8,195.97,28
2,116.40,40
3,196.29,43
7,167.83,44
6,153.76,33
3,115.45,19
8,147.07,49
3,163.28,47
3,148.88,34
2,175.97,40
4,144.17,13
8,165.96,10
4,107.10,43
10,100.79,15
8,194.54,43
4,107.54,30
3,131.34,26
5,152.52,31
8,190.09,31
5,174.63,49
2,132.88,46
2,169.17,28
10,188.91,46
4,123.42,16
3,128.73,12
1,113.33,28
3,100.82,50
1,169.86,11
7,194.54,14
5,144.43,22
1,115.23,17
7,123.50,11
8,170.57,39
8,169.06,14
8,154.68,34
7,152.62,49
3,121.76,19
5,101.39,30
9,126.83,41
1,142.44,45
9,139.74,34
3,154.49,42
6,175.92,16
8,170.62,27
1,100.21,12
10,126.42,45
3,173.22,27
6,146.36,21
2,108.15,27
8,112.46,43
5,173.61,12
10,187.36,21
9,135.85,30
10,168.37,36
9,108.89,25
1,142.96,37
9,140.85,17
9,123.48,48
1,176.13,45
7,144.01,41
9,182.42,41
4,183.80,49
4,162.19,22
2,126.42,37
5,131.46,20
2,148.23,23
6,115.87,41
2,102.93,47
1,135.86,44
2,191.91,29
2,106.60,27
5,119.25,21
1,175.27,41
6,105.70,42
5,103.88,35
4,136.33,45
9,173.53,45
9,114.05,33
6,102.02,38
9,136.66,32
1,132.47,25
3,176.60,43
2,155.58,50
8,173.95,30
10,100.06,37
4,136.96,21
1,181.73,12
7,152.81,36
5,189.54,46
3,133.45,42
10,106.46,43
8,171.81,35
10,109.06,50
10,102.88,11
4,108.48,10
1,196.47,34
8,150.57,16
2,152.60,47
4,127.16,23
7,179.09,47
5,149.33,14
7,112.46,47
9,183.69,43
6,118.76,24
6,110.59,39
8,131.12,27
4,194.50,25
5,178.96,21
7,131.62,39
2,179.77,49
8,116.92,19
3,176.62,44
10,184.36,40
7,191.54,48
3,100.97,20
4,197.19,50
9,105.04,21
6,107.90,29
8,137.26,41
10,105.45,19
8,139.94,19
3,151.74,37
5,134.88,18
7,166.13,21
1,159.54,16
8,107.59,30
7,180.40,19
9,104.16,30
7,179.70,35
4,154.28,11
3,131.02,47
6,115.11,35
4,130.14,30
3,148.39,15
9,124.23,17
7,125.42,17
2,194.33,46
7,110.46,10
7,117.63,42
9,124.75,41
9,119.92,38
6,191.23,22
3,108.14,17
6,117.23,50
8,159.08,45
4,170.57,43
3,191.70,44
4,176.30,47
3,171.48,43
1,129.55,44
1,145.12,24
5,135.90,18
10,124.41,37
8,144.74,38
4,120.35,38
7,133.37,23
9,196.85,36
3,112.87,44
4,146.71,13
4,197.05,43
8,196.61,14
4,130.47,35
5,152.28,17
8,188.11,43
5,128.92,24
4,169.69,41
6,148.65,48
3,187.55,23
8,114.06,34
4,154.21,46
5,139.78,38
8,105.45,30
5,126.22,43
1,146.49,15
2,125.82,27
6,197.37,10
7,127.96,28
4,140.61,49
2,116.07,19
2,152.17,24
7,159.07,17
10,112.59,14
10,146.67,15
3,194.33,23
5,134.73,16
3,126.79,27
10,130.40,29
10,133.02,20
3,118.34,11
5,123.68,30
7,123.98,32
9,183.40,19
3,175.35,21
9,159.01,31
4,144.10,47
8,129.33,34
4,116.08,22
4,108.65,30
4,137.35,49
3,110.14,29
6,186.51,15
4,123.68,47
3,186.19,20
6,113.08,42
8,115.44,30
1,125.57,18
2,160.50,28
5,172.41,46
6,141.90,36
6,143.45,48
1,168.07,26
10,142.20,16
5,104.58,47
9,192.91,37
9,110.63,33
10,102.40,39
5,150.06,27
9,175.09,37
8,186.79,33
5,178.03,16
1,144.45,44
1,191.53,29
10,108.39,49
6,132.51,20
4,145.07,20
2,118.08,25
6,101.88,32
6,131.89,24
9,160.00,20
8,111.44,44
3,199.67,29
5,135.89,31
9,103.31,45
6,121.03,31
4,119.98,38
1,141.65,22
8,195.20,14
7,138.88,14
8,150.52,17
4,117.91,36
8,150.04,36
10,180.19,35
5,174.09,21
5,107.99,35
6,186.57,25
9,157.50,43
4,101.01,46
4,198.98,26
8,171.76,37
8,162.01,26
6,145.36,44
5,187.08,14
4,184.03,14
9,177.09,44
1,114.80,28
4,184.75,34
9,104.16,35
4,185.04,45
3,197.60,23
5,193.73,34
5,132.38,23
4,188.43,12
4,166.93,13
5,194.17,29
2,142.87,43
2,157.81,48
5,106.09,46
9,137.55,50
5,140.75,10
5,101.63,48
9,133.23,24
8,106.49,20
6,190.88,39
4,119.73,16
1,185.91,35
3,197.51,19
3,148.10,36
5,106.20,19
6,167.26,12
8,152.26,18
9,175.21,48
2,140.16,22
2,113.34,37
8,153.05,32
7,173.22,50
3,140.14,18
7,109.66,24
9,134.34,19
7,199.56,18
5,121.50,21
3,106.04,33
8,129.34,42
2,171.37,15
4,160.05,46
5,133.42,17
5,131.38,36
9,107.30,39
1,140.64,43
2,174.37,11
4,126.14,40
4,121.95,34
3,156.80,32
9,137.09,40
4,178.18,21
1,130.21,13
5,160.07,33
2,143.29,45
6,151.03,20
6,166.24,30
4,106.36,37
1,185.87,47
7,176.42,45
10,175.05,33
7,165.58,18
3,195.73,23
6,122.21,33
3,181.53,24
3,104.14,10
5,181.74,10
5,180.35,18
9,185.77,37
6,169.95,33
3,109.97,26
6,101.06,33
5,110.21,39
2,187.08,37
7,164.52,34
5,141.33,28
4,143.44,29
6,118.66,26
3,149.48,19
4,181.95,49
9,133.60,24
5,197.66,17
9,121.57,14
3,108.35,23
7,131.69,17
6,176.81,45
9,132.54,11
3,184.85,12
4,182.20,43
2,191.19,18
5,117.01,12
6,187.00,27
4,117.81,47
6,183.45,43
2,104.14,49
1,123.05,21
1,142.87,16
7,171.05,10
7,129.62,14
8,157.65,32
9,147.80,20
2,163.47,23
2,196.31,41
8,175.63,25
7,109.76,43
5,165.14,46
3,167.95,49
9,127.49,18
2,188.32,38
1,125.57,41
5,167.23,13
10,137.08,29
10,136.68,44
7,116.54,24
5,187.13,15
4,110.52,41
6,143.95,49
3,190.56,13
7,134.72,40
10,113.76,20
9,123.06,46
3,149.82,27
7,169.05,18
1,128.69,40
7,188.97,31
7,126.59,50
6,164.76,35
2,154.49,31
5,133.66,24
7,163.62,25
10,142.83,29
6,115.75,33
6,103.61,14
2,117.12,46
7,156.73,42
8,146.44,35
5,116.16,33
8,100.37,25
5,118.83,45
8,167.34,29
8,114.86,20
7,169.09,10
1,131.76,39
1,168.14,40
3,126.47,50
1,148.38,26
1,184.56,35
1,106.16,39
7,191.69,17
9,108.36,17
3,152.10,15
1,152.86,42
5,158.84,49
10,127.46,21
7,142.98,32
5,164.73,10
10,186.30,46
7,146.15,38
5,178.71,48
3,158.77,25
6,164.94,34
2,169.58,43
7,118.01,15
5,167.86,50
10,112.21,38
1,116.52,45
10,176.84,19
7,113.30,37
5,171.52,45
9,138.18,40
10,113.97,42
4,187.54,11
7,181.09,48
10,150.73,50
3,169.37,38
6,177.26,42
6,181.11,50
10,174.96,42
8,158.72,21
5,197.26,33
7,184.04,27
6,155.49,12
7,172.86,36
5,135.63,15
3,142.36,15
3,141.68,18
9,197.71,45
6,114.60,27
5,160.21,23
4,120.52,31
3,147.39,39
3,124.95,42
9,177.91,48
1,132.02,20
6,106.06,46
7,138.44,22
4,126.53,23
4,186.17,19
8,193.58,44
7,157.79,12
3,166.69,10
10,106.92,24
5,114.94,32
9,161.41,46
9,106.31,13
10,106.72,29
3,115.62,41
2,117.17,37
5,178.44,18
9,156.69,14
2,107.92,15
5,176.54,17
7,158.28,13
1,141.15,10
6,159.83,38
1,119.96,32
10,150.86,23
8,130.82,50
6,135.65,49
3,141.14,20
5,133.11,11
3,162.38,36
4,120.18,21
8,172.37,37
9,155.50,40
3,186.37,23
3,165.56,27
2,162.92,42
9,153.99,26
5,199.35,40
1,133.17,12
10,164.26,14
6,163.77,22
4,107.12,41
3,133.65,50
5,139.39,18
6,119.61,41
2,135.17,37
5,134.17,21
6,131.00,19
2,186.28,33
3,196.66,15
10,169.68,22
6,179.54,24
9,170.96,43
2,100.30,11
2,118.85,38
2,150.98,27
6,172.30,26
3,109.27,12
7,148.40,41
7,138.07,34
8,168.26,30
7,102.76,33
9,137.66,11
2,175.56,40
5,103.20,35
8,143.50,46
8,175.56,47
1,161.32,40
4,154.64,42
1,158.82,49
8,198.68,40
4,115.51,35
4,101.93,35
5,191.46,39
2,147.77,44
6,117.99,46
4,191.14,41
3,163.54,45
2,166.99,17
3,123.13,15
2,104.68,33
10,141.39,34
8,192.01,25
3,186.98,21
8,157.80,21
9,111.07,27
3,113.11,31
9,109.88,27
10,110.99,16
7,166.05,33
10,132.31,22
4,184.63,42
10,103.01,26
7,124.36,23
8,177.27,42
8,143.55,34
2,158.48,17
8,191.22,21
5,124.57,35
2,179.76,31
6,167.42,16
2,100.66,46
10,181.09,42
5,145.71,12
10,120.77,22
9,101.79,31
9,158.93,29
5,170.65,39
1,119.55,35
5,161.79,28
2,137.95,28
3,164.56,40
10,116.60,16
2,160.05,15
5,171.81,35
3,154.48,12
4,128.13,29
8,179.59,37
4,162.30,37
2,179.10,16
3,117.10,32
10,142.25,22
7,180.92,34
7,156.47,32
4,191.85,13
2,188.39,37
8,157.14,39
4,114.60,41
5,178.38,16
8,164.54,50
10,197.26,13
5,119.25,11
5,184.46,36
5,133.60,50
8,165.01,22
10,154.93,41
10,129.09,38
9,135.09,26
9,192.60,44
7,172.85,21
10,137.52,12
6,189.83,38
7,187.36,21
7,173.97,26
1,133.97,40
8,140.40,17
4,195.16,16
6,119.25,22
5,151.87,25
10,171.82,39
6,143.20,28
10,164.59,37
4,146.46,31
3,196.04,31
8,139.23,28
2,117.70,25
5,146.76,15
5,185.18,45
10,135.48,14
3,177.01,29
5,121.76,18
2,128.06,13
1,194.14,27
5,108.28,18
2,132.33,16
6,170.37,23
4,195.76,32
8,182.58,37
4,138.10,30
6,145.17,48
3,199.73,40
9,123.80,37
9,158.69,50
1,134.62,46
1,108.78,21
2,148.44,26
4,114.90,37
4,130.43,11
5,117.23,37
7,104.45,48
4,189.49,48
5,144.11,49
1,160.54,21
10,129.16,46
4,158.82,16
1,195.03,29
5,111.51,29
4,137.38,30
4,169.32,20
4,132.39,34
4,177.78,31
4,101.40,18
4,127.82,14
10,147.79,14
3,198.16,24
3,176.30,16
7,146.22,27
5,187.24,23
5,137.54,27
4,127.59,44
5,111.99,45
1,154.15,37
5,117.34,45
2,114.33,42
4,145.15,22
2,175.56,34
2,112.41,13
10,144.77,43
2,189.46,15
3,192.56,38
2,184.18,46
2,193.83,21
6,118.99,41
9,139.06,21
8,164.34,40
8,134.37,18
10,155.98,34
1,106.67,44
8,185.00,37
7,127.75,37
3,156.54,25
2,137.91,50
7,128.49,21
4,136.05,40
5,167.44,27
8,166.51,23
1,189.68,20
6,192.02,34
10,146.78,18
10,136.54,23
3,107.36,47
5,168.87,20
10,152.13,45
8,189.61,41
6,116.68,26
9,157.42,23
8,165.85,26
1,116.91,17
3,128.47,40
9,159.82,45
1,138.72,44
6,125.15,27
1,138.03,15
5,190.48,45
10,150.04,48
5,164.05,20
3,128.57,48
1,107.82,25
2,164.06,30
3,112.41,14
7,165.18,25
1,177.29,22
7,139.71,38
10,101.02,49
6,115.97,37
4,113.32,45
7,140.16,46
10,165.38,32
10,124.08,50
4,136.27,16
9,121.17,47
10,104.36,22
9,145.14,15
6,199.74,36
9,190.40,50
6,195.63,20
7,181.93,41
8,178.09,37
7,172.64,13
5,170.69,32
3,163.49,22
6,189.85,30
7,159.66,17
4,186.28,35
1,189.98,20
7,118.95,41
10,132.64,42
2,131.91,21
10,175.28,30
10,129.89,44
1,156.28,50
5,172.06,45
6,139.65,44
1,146.77,24
2,192.20,21
10,180.36,46
2,114.74,34
6,172.75,45
10,189.40,35
2,199.55,45
2,184.01,44
6,167.83,30
7,186.97,43
7,184.87,49
2,186.67,19
10,166.15,13
10,121.99,49
9,116.90,11
6,166.40,45
7,167.09,27
4,197.37,24
1,162.10,45
9,189.11,42
8,157.48,14
5,144.95,32
5,169.99,49
8,151.48,47
8,152.85,44
1,185.16,40
9,126.65,18
8,151.12,12
2,139.80,38
1,178.65,23
2,116.44,29
3,122.61,41
7,163.86,47
2,172.44,21
4,145.75,32
2,170.86,20
4,163.21,16
5,104.89,26
8,155.25,49
5,120.16,20
7,127.52,10
5,105.65,14
8,109.00,36
9,186.76,19
10,190.84,35
10,188.73,34
2,143.77,20
1,154.53,25
6,192.22,22
10,125.96,12
6,146.44,42
6,153.17,44
10,189.61,32
2,134.51,12
8,168.40,23
7,199.38,21
4,151.52,36
10,169.56,32
7,115.47,49
3,137.75,45
5,149.72,39
10,110.72,15
3,114.36,41
8,197.06,40
9,172.33,44
1,134.70,47
9,165.31,39
3,146.65,24
1,152.08,50
10,103.87,34
7,123.31,31
10,106.51,11
7,125.64,19
9,112.19,36
5,118.54,27
8,135.14,50
2,172.59,14
9,146.24,40
4,163.21,21
7,166.07,42
3,194.13,19
3,137.42,38
3,193.11,40
9,181.13,18
1,168.59,41
3,196.77,29
6,156.47,44
4,153.67,37
8,156.19,26
7,147.25,50
8,189.96,29
1,110.73,33
7,137.77,29
3,117.86,40
6,134.75,32
6,195.86,18
8,179.60,21
2,132.50,11
2,196.85,41
7,101.92,49
5,126.35,18
6,117.87,41
1,132.32,15
3,171.70,26
5,129.13,45
6,107.13,43
7,114.73,16
3,128.21,48
5,195.32,16
4,128.13,10
2,139.20,18
2,113.78,22
9,105.26,24
8,120.26,13
1,179.51,42
8,133.43,38
1,136.07,44
2,193.25,21
6,196.38,18
4,155.65,19
2,180.84,20
1,169.56,35
4,157.84,11
6,171.08,21
3,153.14,11
5,128.22,22
5,195.20,26
10,127.88,18
9,187.68,31
3,159.90,25
9,151.50,20
4,165.08,45
2,116.17,34
9,104.19,13
9,129.05,46
5,154.35,43
8,188.39,43
9,157.23,16
4,152.66,47
1,124.50,29
4,131.98,40
1,105.08,30
5,107.48,48
3,147.48,14
3,107.95,14
5,144.85,38
10,112.78,48
7,131.97,13
2,139.31,28
5,136.36,13
8,183.92,39
2,116.79,19
5,132.02,46
9,199.68,48
2,176.25,27
7,164.44,13
3,109.72,14
6,161.35,16
10,167.52,22
5,199.40,15
4,116.26,42
7,126.63,13
10,142.79,41
2,114.16,24
7,136.59,24
4,161.23,13
3,114.54,27
7,100.52,16
10,118.30,21
5,121.15,30
3,183.50,24
6,131.15,32
3,121.29,12
6,173.08,35
3,133.23,44
8,173.73,22
3,138.22,25
9,174.02,35
2,138.60,21
10,152.54,25
8,109.20,10
9,160.48,16
2,138.02,12
1,177.70,39
8,149.02,39
5,146.34,31
1,136.82,44
2,118.48,10
10,126.18,11
5,188.78,30
5,152.86,37
2,128.51,24
6,136.49,26
1,140.08,17
9,111.61,40
1,111.87,23
7,179.46,50
1,188.76,41
7,151.81,26
3,137.17,40
10,191.15,21
7,157.89,24
3,195.33,30
8,138.23,16
9,121.19,42
3,179.10,44
6,155.58,33
6,112.58,16
4,157.31,20
3,150.40,33
6,194.28,38
3,143.94,28
10,118.68,42
8,117.72,36
9,148.80,17
10,117.01,39
7,169.53,23
8,110.10,12
3,133.80,33
4,167.50,20
1,173.01,25
6,117.30,50
3,109.76,20
5,159.49,13
6,196.24,23
3,176.21,27
8,106.13,10
10,193.13,12
4,141.77,12
9,149.50,45
8,103.61,14
3,109.11,26
5,185.42,10
6,152.03,24
4,106.36,15
8,157.08,34
10,143.20,50
5,197.43,23
2,125.24,32
5,152.35,36
6,121.21,45
10,170.35,14
3,129.42,46
9,138.04,35
6,112.04,35
3,141.66,49
7,128.02,16
10,122.02,42
8,136.46,21
9,192.31,24
2,149.15,48
2,170.58,44
9,138.95,42
4,120.38,20
4,132.39,30
2,131.00,14
10,132.54,16
3,138.46,22
10,176.46,49
3,175.26,22
8,195.01,28
9,109.52,24
5,170.30,44
10,108.52,42
4,149.22,29
5,145.58,13
4,197.06,10
9,173.67,37
5,188.15,18
1,114.34,40
10,156.70,46
2,194.91,27
10,188.15,45
3,127.85,12
5,157.93,43
10,195.61,23
10,108.93,50
8,187.68,22
4,121.96,50
8,109.08,21
10,115.61,42
5,198.28,29
10,177.60,19
9,196.72,34
10,162.21,17
8,159.38,10
6,188.08,24
8,185.98,46
1,157.65,27
4,151.34,23
7,184.58,33
1,116.40,39
10,196.73,11
1,133.18,17
1,175.74,26
7,156.48,24
7,153.78,38
3,175.43,12
8,185.42,24
10,174.75,39
1,102.08,39
8,105.61,16
4,113.62,40
10,131.64,38
1,194.96,44
